index,date,humidity,,,,,,,,,,,,,,
1541,22/3/2018,82.8,,,,,,,,,,,,,,
1542,23/3/2018,79.1,,,,,,,,,,,,,,
1543,24/3/2018,85.8,,,,,,,,,,,,,,
1544,25/3/2018,85.8,,,,,,,,,,,,,,
1545,26/3/2018,86.1,,,,,,,,,,,,,,
1546,27/3/2018,86.4,,,,,,,,,,,,,,
1547,28/3/2018,87,,,,,,,,,,,,,,
1548,29/3/2018,86.2,,,,,,,,,,,,,,
1549,30/3/2018,89.9,,,,,,,,,,,,,,
1550,31/3/2018,78.9,,,,,,,,,,,,,,
1551,1/4/2018,85.4,,,,,,,,,,,,,,
1552,2/4/2018,71.8,,,,,,,,,,,,,,
1553,3/4/2018,71.5,,,,,,,,,,,,,,
1554,4/4/2018,70.3,,,,,,,,,,,,,,
1555,5/4/2018,79.1,,,,,,,,,,,,,,
1556,6/4/2018,85.8,,,,,,,,,,,,,,
1557,7/4/2018,88,,,,,,,,,,,,,,
1558,8/4/2018,80,,,,,,,,,,,,,,
1559,9/4/2018,81.9,,,,,,,,,,,,,,
1560,10/4/2018,86.4,,,,,,,,,,,,,,
1561,11/4/2018,82.7,,,,,,,,,,,,,,
1562,12/4/2018,76.3,,,,,,,,,,,,,,
1563,13/4/2018,82.3,,,,,,,,,,,,,,
1564,14/4/2018,80.8,,,,,,,,,,,,,,
1565,15/4/2018,79.5,,,,,,,,,,,,,,
1566,16/4/2018,81.8,,,,,,,,,,,,,,
1567,17/4/2018,82,,,,,,,,,,,,,,
1568,18/4/2018,77.8,,,,,,,,,,,,,,
1569,19/4/2018,82,,,,,,,,,,,,,,
1570,20/4/2018,72.8,,,,,,,,,,,,,,
1571,21/4/2018,76.2,,,,,,,,,,,,,,
1572,22/4/2018,87.9,,,,,,,,,,,,,,
1573,23/4/2018,84.2,,,,,,,,,,,,,,
1574,24/4/2018,82.5,,,,,,,,,,,,,,
1575,25/4/2018,80.1,,,,,,,,,,,,,,
1576,26/4/2018,82.1,,,,,,,,,,,,,,
1577,27/4/2018,92.5,,,,,,,,,,,,,,
1578,28/4/2018,89.7,,,,,,,,,,,,,,
1579,29/4/2018,81.6,,,,,,,,,,,,,,
1580,30/4/2018,82.5,,,,,,,,,,,,,,
1581,1/5/2018,77.4,,,,,,,,,,,,,,
1582,2/5/2018,81.1,,,,,,,,,,,,,,
1583,3/5/2018,80.2,,,,,,,,,,,,,,
1584,4/5/2018,78.1,,,,,,,,,,,,,,
1585,5/5/2018,80.1,,,,,,,,,,,,,,
1586,6/5/2018,66.9,,,,,,,,,,,,,,
1587,7/5/2018,70.7,,,,,,,,,,,,,,
1588,8/5/2018,71.7,,,,,,,,,,,,,,
1589,9/5/2018,88.2,,,,,,,,,,,,,,
1590,10/5/2018,82.5,,,,,,,,,,,,,,
1591,11/5/2018,87.1,,,,,,,,,,,,,,
1592,12/5/2018,88.6,,,,,,,,,,,,,,
1593,13/5/2018,87.1,,,,,,,,,,,,,,
1594,14/5/2018,87.2,,,,,,,,,,,,,,
1595,15/5/2018,87.1,,,,,,,,,,,,,,
1596,16/5/2018,77.5,,,,,,,,,,,,,,
1597,17/5/2018,74.9,,,,,,,,,,,,,,
1598,18/5/2018,68.4,,,,,,,,,,,,,,
1599,19/5/2018,72.4,,,,,,,,,,,,,,
1600,20/5/2018,85.6,,,,,,,,,,,,,,
1601,21/5/2018,84.5,,,,,,,,,,,,,,
1602,22/5/2018,85.8,,,,,,,,,,,,,,
1603,23/5/2018,88.7,,,,,,,,,,,,,,
1604,24/5/2018,85.8,,,,,,,,,,,,,,
1605,25/5/2018,83.6,,,,,,,,,,,,,,
1606,26/5/2018,88,,,,,,,,,,,,,,
1607,27/5/2018,83.7,,,,,,,,,,,,,,
1608,28/5/2018,80.1,,,,,,,,,,,,,,
1609,29/5/2018,69.4,,,,,,,,,,,,,,
1610,30/5/2018,77.6,,,,,,,,,,,,,,
1611,31/5/2018,74.4,,,,,,,,,,,,,,
1612,1/6/2018,64.4,,,,,,,,,,,,,,
1613,2/6/2018,72.9,,,,,,,,,,,,,,
1614,3/6/2018,79.4,,,,,,,,,,,,,,
1615,4/6/2018,72.6,,,,,,,,,,,,,,
1616,5/6/2018,71.2,,,,,,,,,,,,,,
1617,6/6/2018,67.8,,,,,,,,,,,,,,
1618,7/6/2018,68.8,,,,,,,,,,,,,,
1619,8/6/2018,70.9,,,,,,,,,,,,,,
1620,9/6/2018,68.4,,,,,,,,,,,,,,
1621,10/6/2018,72.4,,,,,,,,,,,,,,
1622,11/6/2018,67.2,,,,,,,,,,,,,,
1623,12/6/2018,65.8,,,,,,,,,,,,,,
1624,13/6/2018,74.7,,,,,,,,,,,,,,
1625,14/6/2018,77.7,,,,,,,,,,,,,,
1626,15/6/2018,75.3,,,,,,,,,,,,,,
1627,16/6/2018,68,,,,,,,,,,,,,,
1628,17/6/2018,75.7,,,,,,,,,,,,,,
1629,18/6/2018,77.7,,,,,,,,,,,,,,
1630,19/6/2018,81.9,,,,,,,,,,,,,,
1631,20/6/2018,86.7,,,,,,,,,,,,,,
1632,21/6/2018,80.8,,,,,,,,,,,,,,
1633,22/6/2018,73.8,,,,,,,,,,,,,,
1634,23/6/2018,80.7,,,,,,,,,,,,,,
1635,24/6/2018,74.8,,,,,,,,,,,,,,
1636,25/6/2018,69.5,,,,,,,,,,,,,,
1637,26/6/2018,78.4,,,,,,,,,,,,,,
1638,27/6/2018,72.8,,,,,,,,,,,,,,
1639,28/6/2018,80.4,,,,,,,,,,,,,,
1640,29/6/2018,78.9,,,,,,,,,,,,,,
1641,30/6/2018,76.4,,,,,,,,,,,,,,
1642,1/7/2018,86.3,,,,,,,,,,,,,,
1643,2/7/2018,87.5,,,,,,,,,,,,,,
1644,3/7/2018,87.8,,,,,,,,,,,,,,
1645,4/7/2018,87.1,,,,,,,,,,,,,,
1646,5/7/2018,87.7,,,,,,,,,,,,,,
1647,6/7/2018,87.5,,,,,,,,,,,,,,
1648,7/7/2018,85.7,,,,,,,,,,,,,,
1649,8/7/2018,73.7,,,,,,,,,,,,,,
1650,9/7/2018,69.4,,,,,,,,,,,,,,
1651,10/7/2018,89,,,,,,,,,,,,,,
1652,11/7/2018,87.8,,,,,,,,,,,,,,
1653,12/7/2018,82.6,,,,,,,,,,,,,,
1654,13/7/2018,74.9,,,,,,,,,,,,,,
1655,14/7/2018,79.5,,,,,,,,,,,,,,
1656,15/7/2018,75,,,,,,,,,,,,,,
1657,16/7/2018,73,,,,,,,,,,,,,,
1658,17/7/2018,62.3,,,,,,,,,,,,,,
1659,18/7/2018,68.1,,,,,,,,,,,,,,
1660,19/7/2018,84.1,,,,,,,,,,,,,,
1661,20/7/2018,88.9,,,,,,,,,,,,,,
1662,21/7/2018,76.2,,,,,,,,,,,,,,
1663,22/7/2018,81.6,,,,,,,,,,,,,,
1664,23/7/2018,84.8,,,,,,,,,,,,,,
1665,24/7/2018,86,,,,,,,,,,,,,,
1666,25/7/2018,84.6,,,,,,,,,,,,,,
1667,26/7/2018,81.1,,,,,,,,,,,,,,
1668,27/7/2018,67,,,,,,,,,,,,,,
1669,28/7/2018,72.7,,,,,,,,,,,,,,
1670,29/7/2018,73.4,,,,,,,,,,,,,,
1671,30/7/2018,73.4,,,,,,,,,,,,,,
1672,31/7/2018,74.1,,,,,,,,,,,,,,
1673,1/8/2018,67.9,,,,,,,,,,,,,,
1674,2/8/2018,69,,,,,,,,,,,,,,
1675,3/8/2018,67.7,,,,,,,,,,,,,,
1676,4/8/2018,76.3,,,,,,,,,,,,,,
1677,5/8/2018,69.5,,,,,,,,,,,,,,
1678,6/8/2018,65.4,,,,,,,,,,,,,,
1679,7/8/2018,73,,,,,,,,,,,,,,
1680,8/8/2018,78.5,,,,,,,,,,,,,,
1681,9/8/2018,81.7,,,,,,,,,,,,,,
1682,10/8/2018,81.3,,,,,,,,,,,,,,
1683,11/8/2018,80.1,,,,,,,,,,,,,,
1684,12/8/2018,76.6,,,,,,,,,,,,,,
1685,13/8/2018,79.8,,,,,,,,,,,,,,
1686,14/8/2018,68.6,,,,,,,,,,,,,,
1687,15/8/2018,67.7,,,,,,,,,,,,,,
1688,16/8/2018,68.9,,,,,,,,,,,,,,
1689,17/8/2018,76.1,,,,,,,,,,,,,,
1690,18/8/2018,79.3,,,,,,,,,,,,,,
1691,19/8/2018,73.2,,,,,,,,,,,,,,
1692,20/8/2018,69.3,,,,,,,,,,,,,,
1693,21/8/2018,72.3,,,,,,,,,,,,,,
1694,22/8/2018,70.2,,,,,,,,,,,,,,
1695,23/8/2018,72.3,,,,,,,,,,,,,,
1696,24/8/2018,73.9,,,,,,,,,,,,,,
1697,25/8/2018,74.1,,,,,,,,,,,,,,
1698,26/8/2018,84.1,,,,,,,,,,,,,,
1699,27/8/2018,83,,,,,,,,,,,,,,
1700,28/8/2018,85.5,,,,,,,,,,,,,,
1701,29/8/2018,83.6,,,,,,,,,,,,,,
1702,30/8/2018,71.9,,,,,,,,,,,,,,
1703,31/8/2018,75.8,,,,,,,,,,,,,,
1704,1/9/2018,81.5,,,,,,,,,,,,,,
1705,2/9/2018,84.5,,,,,,,,,,,,,,
1706,3/9/2018,75.8,,,,,,,,,,,,,,
1707,4/9/2018,75.7,,,,,,,,,,,,,,
1708,5/9/2018,75.3,,,,,,,,,,,,,,
1709,6/9/2018,81.6,,,,,,,,,,,,,,
1710,7/9/2018,78.2,,,,,,,,,,,,,,
1711,8/9/2018,78.7,,,,,,,,,,,,,,
1712,9/9/2018,79.1,,,,,,,,,,,,,,
1713,10/9/2018,69.5,,,,,,,,,,,,,,
1714,11/9/2018,64.6,,,,,,,,,,,,,,
1715,12/9/2018,69.1,,,,,,,,,,,,,,
1716,13/9/2018,72.3,,,,,,,,,,,,,,
1717,14/9/2018,75.1,,,,,,,,,,,,,,
1718,15/9/2018,79.6,,,,,,,,,,,,,,
1719,16/9/2018,72.9,,,,,,,,,,,,,,
1720,17/9/2018,62.8,,,,,,,,,,,,,,
1721,18/9/2018,62.6,,,,,,,,,,,,,,
1722,19/9/2018,68.6,,,,,,,,,,,,,,
1723,20/9/2018,70.6,,,,,,,,,,,,,,
1724,21/9/2018,81.1,,,,,,,,,,,,,,
1725,22/9/2018,82,,,,,,,,,,,,,,
1726,23/9/2018,84.3,,,,,,,,,,,,,,
1727,24/9/2018,83.8,,,,,,,,,,,,,,
1728,25/9/2018,79.8,,,,,,,,,,,,,,
1729,26/9/2018,85.7,,,,,,,,,,,,,,
1730,27/9/2018,79,,,,,,,,,,,,,,
1731,28/9/2018,80.6,,,,,,,,,,,,,,
1732,29/9/2018,83.7,,,,,,,,,,,,,,
1733,30/9/2018,85.2,,,,,,,,,,,,,,
1734,1/10/2018,73.6,,,,,,,,,,,,,,
1735,2/10/2018,84,,,,,,,,,,,,,,
1736,3/10/2018,77,,,,,,,,,,,,,,
1737,4/10/2018,77.9,,,,,,,,,,,,,,
1738,5/10/2018,82.1,,,,,,,,,,,,,,
1739,6/10/2018,86.6,,,,,,,,,,,,,,
1740,7/10/2018,86.9,,,,,,,,,,,,,,
1741,8/10/2018,88.3,,,,,,,,,,,,,,
1742,9/10/2018,77,,,,,,,,,,,,,,
1743,10/10/2018,78.8,,,,,,,,,,,,,,
1744,11/10/2018,75.5,,,,,,,,,,,,,,
1745,12/10/2018,82,,,,,,,,,,,,,,
1746,13/10/2018,79.5,,,,,,,,,,,,,,
1747,14/10/2018,70,,,,,,,,,,,,,,
1748,15/10/2018,68.5,,,,,,,,,,,,,,
1749,16/10/2018,78.2,,,,,,,,,,,,,,
1750,17/10/2018,79.1,,,,,,,,,,,,,,
1751,18/10/2018,79.5,,,,,,,,,,,,,,
1752,19/10/2018,82.7,,,,,,,,,,,,,,
1753,20/10/2018,83.4,,,,,,,,,,,,,,
1754,21/10/2018,86.1,,,,,,,,,,,,,,
1755,22/10/2018,85.3,,,,,,,,,,,,,,
1756,23/10/2018,86.7,,,,,,,,,,,,,,
1757,24/10/2018,86.5,,,,,,,,,,,,,,
1758,25/10/2018,85.7,,,,,,,,,,,,,,
1759,26/10/2018,69.3,,,,,,,,,,,,,,
1760,27/10/2018,68.1,,,,,,,,,,,,,,
1761,28/10/2018,61.4,,,,,,,,,,,,,,
1762,29/10/2018,60.5,,,,,,,,,,,,,,
1763,30/10/2018,70.2,,,,,,,,,,,,,,
1764,31/10/2018,70.5,,,,,,,,,,,,,,
1765,1/11/2018,66.5,,,,,,,,,,,,,,
1766,2/11/2018,58.8,,,,,,,,,,,,,,
1767,3/11/2018,64.9,,,,,,,,,,,,,,
1768,4/11/2018,76.1,,,,,,,,,,,,,,
1769,5/11/2018,76.8,,,,,,,,,,,,,,
1770,6/11/2018,80.7,,,,,,,,,,,,,,
1771,7/11/2018,80.4,,,,,,,,,,,,,,
1772,8/11/2018,71.4,,,,,,,,,,,,,,
1773,9/11/2018,78.1,,,,,,,,,,,,,,
1774,10/11/2018,75.8,,,,,,,,,,,,,,
1775,11/11/2018,74.2,,,,,,,,,,,,,,
1776,12/11/2018,77.5,,,,,,,,,,,,,,
1777,13/11/2018,81.4,,,,,,,,,,,,,,
1778,14/11/2018,76,,,,,,,,,,,,,,
1779,15/11/2018,76,,,,,,,,,,,,,,
1780,16/11/2018,62.9,,,,,,,,,,,,,,
1781,17/11/2018,67.2,,,,,,,,,,,,,,
1782,18/11/2018,67.5,,,,,,,,,,,,,,
1783,19/11/2018,80.4,,,,,,,,,,,,,,
1784,20/11/2018,64.5,,,,,,,,,,,,,,
1785,21/11/2018,58.6,,,,,,,,,,,,,,
1786,22/11/2018,64,,,,,,,,,,,,,,
1787,23/11/2018,65.9,,,,,,,,,,,,,,
1788,24/11/2018,73,,,,,,,,,,,,,,
1789,25/11/2018,80.6,,,,,,,,,,,,,,
1790,26/11/2018,76.6,,,,,,,,,,,,,,
1791,27/11/2018,75.2,,,,,,,,,,,,,,
1792,28/11/2018,77.2,,,,,,,,,,,,,,
1793,29/11/2018,68.2,,,,,,,,,,,,,,
1794,30/11/2018,75.1,,,,,,,,,,,,,,
1795,1/12/2018,71.7,,,,,,,,,,,,,,
1796,2/12/2018,72.6,,,,,,,,,,,,,,
1797,3/12/2018,75.9,,,,,,,,,,,,,,
1798,4/12/2018,79.2,,,,,,,,,,,,,,
1799,5/12/2018,78.5,,,,,,,,,,,,,,
1800,6/12/2018,77.7,,,,,,,,,,,,,,
1801,7/12/2018,75,,,,,,,,,,,,,,
1802,8/12/2018,63.4,,,,,,,,,,,,,,
1803,9/12/2018,67.5,,,,,,,,,,,,,,
1804,10/12/2018,71.7,,,,,,,,,,,,,,
1805,11/12/2018,74.2,,,,,,,,,,,,,,
1806,12/12/2018,63.4,,,,,,,,,,,,,,
1807,13/12/2018,60.7,,,,,,,,,,,,,,
1808,14/12/2018,61.8,,,,,,,,,,,,,,
1809,15/12/2018,64,,,,,,,,,,,,,,
1810,16/12/2018,69.2,,,,,,,,,,,,,,
1811,17/12/2018,74.5,,,,,,,,,,,,,,
1812,18/12/2018,85.9,,,,,,,,,,,,,,
1813,19/12/2018,70.8,,,,,,,,,,,,,,
1814,20/12/2018,70.6,,,,,,,,,,,,,,
1815,21/12/2018,70.4,,,,,,,,,,,,,,
1816,22/12/2018,78.1,,,,,,,,,,,,,,
1817,23/12/2018,75.5,,,,,,,,,,,,,,
1818,24/12/2018,77.6,,,,,,,,,,,,,,
1819,25/12/2018,80.1,,,,,,,,,,,,,,
1820,26/12/2018,82.1,,,,,,,,,,,,,,
1821,27/12/2018,79.7,,,,,,,,,,,,,,
1822,28/12/2018,79.4,,,,,,,,,,,,,,
1823,29/12/2018,80.8,,,,,,,,,,,,,,
1824,30/12/2018,82.7,,,,,,,,,,,,,,
1825,31/12/2018,81,,,,,,,,,,,,,,
1826,1/1/2019,77.1,,,,,,,,,,,,,,
1827,2/1/2019,77.8,,,,,,,,,,,,,,
1828,3/1/2019,75.6,,,,,,,,,,,,,,
1829,4/1/2019,75.2,,,,,,,,,,,,,,
1830,5/1/2019,82.3,,,,,,,,,,,,,,
1831,6/1/2019,80,,,,,,,,,,,,,,
1832,7/1/2019,86.8,,,,,,,,,,,,,,
1833,8/1/2019,83.8,,,,,,,,,,,,,,
1834,9/1/2019,84.5,,,,,,,,,,,,,,
1835,10/1/2019,83.1,,,,,,,,,,,,,,
1836,11/1/2019,84.8,,,,,,,,,,,,,,
1837,12/1/2019,81.5,,,,,,,,,,,,,,
1838,13/1/2019,89.4,,,,,,,,,,,,,,
1839,14/1/2019,82.2,,,,,,,,,,,,,,
1840,15/1/2019,82.8,,,,,,,,,,,,,,
1841,16/1/2019,81.7,,,,,,,,,,,,,,
1842,17/1/2019,82.1,,,,,,,,,,,,,,
1843,18/1/2019,82.3,,,,,,,,,,,,,,
1844,19/1/2019,80.8,,,,,,,,,,,,,,
1845,20/1/2019,71.4,,,,,,,,,,,,,,
1846,21/1/2019,77.7,,,,,,,,,,,,,,
1847,22/1/2019,79,,,,,,,,,,,,,,
1848,23/1/2019,76.8,,,,,,,,,,,,,,
1849,24/1/2019,80.2,,,,,,,,,,,,,,
1850,25/1/2019,80.2,,,,,,,,,,,,,,
1851,26/1/2019,74,,,,,,,,,,,,,,
1852,27/1/2019,75,,,,,,,,,,,,,,
1853,28/1/2019,79,,,,,,,,,,,,,,
1854,29/1/2019,81.1,,,,,,,,,,,,,,
1855,30/1/2019,80.9,,,,,,,,,,,,,,
1856,31/1/2019,79.6,,,,,,,,,,,,,,
1857,1/2/2019,82.6,,,,,,,,,,,,,,
1858,2/2/2019,86.3,,,,,,,,,,,,,,
1859,3/2/2019,74.7,,,,,,,,,,,,,,
1860,4/2/2019,75,,,,,,,,,,,,,,
1861,5/2/2019,74.8,,,,,,,,,,,,,,
1862,6/2/2019,70.2,,,,,,,,,,,,,,
1863,7/2/2019,80.8,,,,,,,,,,,,,,
1864,8/2/2019,87.2,,,,,,,,,,,,,,
1865,9/2/2019,71.9,,,,,,,,,,,,,,
1866,10/2/2019,76.8,,,,,,,,,,,,,,
1867,11/2/2019,81.7,,,,,,,,,,,,,,
1868,12/2/2019,78.2,,,,,,,,,,,,,,
1869,13/2/2019,79.7,,,,,,,,,,,,,,
1870,14/2/2019,77.1,,,,,,,,,,,,,,
1871,15/2/2019,77.6,,,,,,,,,,,,,,
1872,16/2/2019,74.8,,,,,,,,,,,,,,
1873,17/2/2019,78.3,,,,,,,,,,,,,,
1874,18/2/2019,79.8,,,,,,,,,,,,,,
1875,19/2/2019,77.2,,,,,,,,,,,,,,
1876,20/2/2019,77.2,,,,,,,,,,,,,,
1877,21/2/2019,74.8,,,,,,,,,,,,,,
1878,22/2/2019,85.4,,,,,,,,,,,,,,
1879,23/2/2019,90.4,,,,,,,,,,,,,,
1880,24/2/2019,89.3,,,,,,,,,,,,,,
1881,25/2/2019,87.4,,,,,,,,,,,,,,
1882,26/2/2019,89.2,,,,,,,,,,,,,,
1883,27/2/2019,83.8,,,,,,,,,,,,,,
1884,28/2/2019,82.6,,,,,,,,,,,,,,
1885,1/3/2019,87,,,,,,,,,,,,,,
1886,2/3/2019,83.3,,,,,,,,,,,,,,
1887,3/3/2019,86,,,,,,,,,,,,,,
1888,4/3/2019,91.7,,,,,,,,,,,,,,
1889,5/3/2019,86.9,,,,,,,,,,,,,,
1890,6/3/2019,92.7,,,,,,,,,,,,,,
1891,7/3/2019,90.4,,,,,,,,,,,,,,
1892,8/3/2019,89.6,,,,,,,,,,,,,,
1893,9/3/2019,78.8,,,,,,,,,,,,,,
1894,10/3/2019,73.2,,,,,,,,,,,,,,
1895,11/3/2019,72.3,,,,,,,,,,,,,,
1896,12/3/2019,76.4,,,,,,,,,,,,,,
1897,13/3/2019,84,,,,,,,,,,,,,,
1898,14/3/2019,83.5,,,,,,,,,,,,,,
1899,15/3/2019,78.8,,,,,,,,,,,,,,
1900,16/3/2019,86.5,,,,,,,,,,,,,,
1901,17/3/2019,80.1,,,,,,,,,,,,,,
1902,18/3/2019,80.8,,,,,,,,,,,,,,
1903,19/3/2019,83.2,,,,,,,,,,,,,,
1904,20/3/2019,74.9,,,,,,,,,,,,,,
1905,21/3/2019,74.9,,,,,,,,,,,,,,
1906,22/3/2019,80.8,,,,,,,,,,,,,,
1907,23/3/2019,79.1,,,,,,,,,,,,,,
1908,24/3/2019,82.3,,,,,,,,,,,,,,
1909,25/3/2019,85.8,,,,,,,,,,,,,,
1910,26/3/2019,81.1,,,,,,,,,,,,,,
1911,27/3/2019,88.4,,,,,,,,,,,,,,
1912,28/3/2019,84.5,,,,,,,,,,,,,,
1913,29/3/2019,90.7,,,,,,,,,,,,,,
1914,30/3/2019,84.9,,,,,,,,,,,,,,
1915,31/3/2019,76.4,,,,,,,,,,,,,,
1916,1/4/2019,78.4,,,,,,,,,,,,,,
1917,2/4/2019,71.8,,,,,,,,,,,,,,
1918,3/4/2019,66,,,,,,,,,,,,,,
1919,4/4/2019,68.8,,,,,,,,,,,,,,
1920,5/4/2019,77.6,,,,,,,,,,,,,,
1921,6/4/2019,88.8,,,,,,,,,,,,,,
1922,7/4/2019,83,,,,,,,,,,,,,,
1923,8/4/2019,80,,,,,,,,,,,,,,
1924,9/4/2019,82.4,,,,,,,,,,,,,,
1925,10/4/2019,83.9,,,,,,,,,,,,,,
1926,11/4/2019,85.7,,,,,,,,,,,,,,
1927,12/4/2019,75.8,,,,,,,,,,,,,,
1928,13/4/2019,84.3,,,,,,,,,,,,,,
1929,14/4/2019,83.3,,,,,,,,,,,,,,
1930,15/4/2019,81,,,,,,,,,,,,,,
1931,16/4/2019,81.8,,,,,,,,,,,,,,
1932,17/4/2019,79.5,,,,,,,,,,,,,,
1933,18/4/2019,80.3,,,,,,,,,,,,,,
1934,19/4/2019,78.5,,,,,,,,,,,,,,
1935,20/4/2019,71.8,,,,,,,,,,,,,,
1936,21/4/2019,80.7,,,,,,,,,,,,,,
1937,22/4/2019,88.4,,,,,,,,,,,,,,
1938,23/4/2019,82.2,,,,,,,,,,,,,,
1939,24/4/2019,81.5,,,,,,,,,,,,,,
1940,25/4/2019,80.1,,,,,,,,,,,,,,
1941,26/4/2019,81.6,,,,,,,,,,,,,,
1942,27/4/2019,85,,,,,,,,,,,,,,
1943,28/4/2019,87.7,,,,,,,,,,,,,,
1944,29/4/2019,79.6,,,,,,,,,,,,,,
1945,30/4/2019,83.5,,,,,,,,,,,,,,
1946,1/5/2019,75.4,,,,,,,,,,,,,,
1947,2/5/2019,81.6,,,,,,,,,,,,,,
1948,3/5/2019,82.7,,,,,,,,,,,,,,
1949,4/5/2019,81.1,,,,,,,,,,,,,,
1950,5/5/2019,80.1,,,,,,,,,,,,,,
1951,6/5/2019,63.9,,,,,,,,,,,,,,
1952,7/5/2019,68.2,,,,,,,,,,,,,,
1953,8/5/2019,72.7,,,,,,,,,,,,,,
1954,9/5/2019,83.2,,,,,,,,,,,,,,
1955,10/5/2019,77,,,,,,,,,,,,,,
1956,11/5/2019,86.1,,,,,,,,,,,,,,
1957,12/5/2019,92.1,,,,,,,,,,,,,,
1958,13/5/2019,88.1,,,,,,,,,,,,,,
1959,14/5/2019,90.2,,,,,,,,,,,,,,
1960,15/5/2019,86.1,,,,,,,,,,,,,,
1961,16/5/2019,81,,,,,,,,,,,,,,
1962,17/5/2019,72.9,,,,,,,,,,,,,,
1963,18/5/2019,66.4,,,,,,,,,,,,,,
1964,19/5/2019,70.9,,,,,,,,,,,,,,
1965,20/5/2019,83.1,,,,,,,,,,,,,,
1966,21/5/2019,88.5,,,,,,,,,,,,,,
1967,22/5/2019,89.8,,,,,,,,,,,,,,
1968,23/5/2019,88.7,,,,,,,,,,,,,,
1969,24/5/2019,91.3,,,,,,,,,,,,,,
1970,25/5/2019,85.1,,,,,,,,,,,,,,
1971,26/5/2019,85,,,,,,,,,,,,,,
1972,27/5/2019,81.2,,,,,,,,,,,,,,
1973,28/5/2019,80.6,,,,,,,,,,,,,,
1974,29/5/2019,72.4,,,,,,,,,,,,,,
1975,30/5/2019,75.6,,,,,,,,,,,,,,
1976,31/5/2019,69.4,,,,,,,,,,,,,,
1977,1/6/2019,61.9,,,,,,,,,,,,,,
1978,2/6/2019,76.4,,,,,,,,,,,,,,
1979,3/6/2019,80.4,,,,,,,,,,,,,,
1980,4/6/2019,76.1,,,,,,,,,,,,,,
1981,5/6/2019,73.2,,,,,,,,,,,,,,
1982,6/6/2019,66.3,,,,,,,,,,,,,,
1983,7/6/2019,70.8,,,,,,,,,,,,,,
1984,8/6/2019,66.9,,,,,,,,,,,,,,
1985,9/6/2019,67.9,,,,,,,,,,,,,,
1986,10/6/2019,68.4,,,,,,,,,,,,,,
1987,11/6/2019,72.7,,,,,,,,,,,,,,
1988,12/6/2019,64.8,,,,,,,,,,,,,,
1989,13/6/2019,76.2,,,,,,,,,,,,,,
1990,14/6/2019,77.7,,,,,,,,,,,,,,
1991,15/6/2019,74.8,,,,,,,,,,,,,,
1992,16/6/2019,70.5,,,,,,,,,,,,,,
1993,17/6/2019,75.7,,,,,,,,,,,,,,
1994,18/6/2019,77.7,,,,,,,,,,,,,,
1995,19/6/2019,82.4,,,,,,,,,,,,,,
1996,20/6/2019,83.7,,,,,,,,,,,,,,
1997,21/6/2019,82.3,,,,,,,,,,,,,,
1998,22/6/2019,73.3,,,,,,,,,,,,,,
1999,23/6/2019,79.7,,,,,,,,,,,,,,
2000,24/6/2019,73.8,,,,,,,,,,,,,,
2001,25/6/2019,72.5,,,,,,,,,,,,,,
2002,26/6/2019,78.9,,,,,,,,,,,,,,
2003,27/6/2019,72.8,,,,,,,,,,,,,,
2004,28/6/2019,80.4,,,,,,,,,,,,,,
2005,29/6/2019,81.9,,,,,,,,,,,,,,
2006,30/6/2019,76.9,,,,,,,,,,,,,,
2007,1/7/2019,87.3,,,,,,,,,,,,,,
2008,2/7/2019,92,,,,,,,,,,,,,,
2009,3/7/2019,88.8,,,,,,,,,,,,,,
2010,4/7/2019,86.6,,,,,,,,,,,,,,
2011,5/7/2019,82.2,,,,,,,,,,,,,,
2012,6/7/2019,88,,,,,,,,,,,,,,
2013,7/7/2019,80.2,,,,,,,,,,,,,,
2014,8/7/2019,73.7,,,,,,,,,,,,,,
2015,9/7/2019,72.4,,,,,,,,,,,,,,
2016,10/7/2019,84.5,,,,,,,,,,,,,,
2017,11/7/2019,85.8,,,,,,,,,,,,,,
2018,12/7/2019,83.1,,,,,,,,,,,,,,
2019,13/7/2019,76.9,,,,,,,,,,,,,,
2020,14/7/2019,73.5,,,,,,,,,,,,,,
2021,15/7/2019,77.5,,,,,,,,,,,,,,
2022,16/7/2019,76.5,,,,,,,,,,,,,,
2023,17/7/2019,59.8,,,,,,,,,,,,,,
2024,18/7/2019,69.1,,,,,,,,,,,,,,
2025,19/7/2019,81.6,,,,,,,,,,,,,,
2026,20/7/2019,84.4,,,,,,,,,,,,,,
2027,21/7/2019,79.2,,,,,,,,,,,,,,
2028,22/7/2019,80.6,,,,,,,,,,,,,,
2029,23/7/2019,88.3,,,,,,,,,,,,,,
2030,24/7/2019,83.5,,,,,,,,,,,,,,
2031,25/7/2019,83.6,,,,,,,,,,,,,,
2032,26/7/2019,75.1,,,,,,,,,,,,,,
2033,27/7/2019,66.5,,,,,,,,,,,,,,
2034,28/7/2019,69.7,,,,,,,,,,,,,,
2035,29/7/2019,67.9,,,,,,,,,,,,,,
2036,30/7/2019,74.4,,,,,,,,,,,,,,
2037,31/7/2019,78.1,,,,,,,,,,,,,,
2038,1/8/2019,66.4,,,,,,,,,,,,,,
2039,2/8/2019,68.5,,,,,,,,,,,,,,
2040,3/8/2019,70.2,,,,,,,,,,,,,,
2041,4/8/2019,73.3,,,,,,,,,,,,,,
2042,5/8/2019,72,,,,,,,,,,,,,,
